"","age","income","marital","gender","totalcharge"
"8095",58,13497.52,0,1,6061.952
"8096",85,23199.49,0,0,8428.723
"8097",23,58467.35,0,0,7363.541
"8098",25,39546.72,0,1,6557.795
"8099",34,15046.32,0,1,6050.065
"8100",38,29341.33,0,0,7714.231
"8101",49,39678.48,0,1,8210.299
"8102",45,26968.22,0,0,8326.221
"8103",77,47507.41,1,0,6680.198
"8104",70,11873.69,0,1,7598.939
"8105",71,65257.95,0,0,7728.383
"8106",87,21199.73,1,0,7833.238
"8107",82,70144.95,0,1,7315.462
"8108",29,13588.55,1,1,7656.664
"8109",62,27165.57,0,0,7627.258
"8110",60,50542.11,0,0,8417.002
"8111",18,66755.94,0,0,7004.155
"8112",50,71891.77,0,0,6320.428
"8113",81,67763.04,0,1,6955.219
"8114",57,29625.27,0,0,8187.716
"8115",76,16099.4,0,1,6739.841
"8116",71,36199.83,0,0,7200.438
"8117",54,11683.41,0,0,7128.754
"8118",76,22680.02,1,1,8214.574
"8119",53,27350.51,0,0,6739.227
"8120",62,66725.65,0,0,8150.318
"8121",74,24615.62,0,1,6453.024
"8122",44,13233.15,0,1,7727.63
"8123",63,106839.5,0,1,6465
"8124",37,53970.96,0,0,7661.924
"8125",68,20609.18,0,1,6230.717
"8126",23,40637.06,0,0,7955.974
"8127",74,29000.4,0,1,6400.351
"8128",52,43816.84,1,1,6168.631
"8129",33,6610.14,0,1,7052.128
"8130",52,82759.89,0,0,7592.461
"8131",55,47631.24,0,0,7666.312
"8132",26,38680.14,0,0,6356.163
"8133",40,12071.46,0,1,6380.739
"8134",88,58006.25,0,0,8458.542
"8135",28,3202.6,0,0,8229.823
"8136",53,20725.97,0,1,6756.706
"8137",19,14074.77,0,1,6871.803
"8138",75,2403.49,1,0,6505.563
"8139",65,70694.88,0,0,7933.49
"8140",47,21670.87,1,1,7636.828
"8141",88,4577.88,0,0,7203.919
"8142",43,46460.31,1,0,7687.992
"8143",30,13923.39,0,0,7147.123
"8144",40,17284.87,0,0,6947.907
"8145",47,56050.83,0,1,6637.381
"8146",87,25727.21,0,1,6994.558
"8147",18,24406.22,0,1,8082.713
"8148",30,27249.24,0,0,7213.041
"8149",41,31238.64,0,0,6981.026
"8150",31,23622.72,0,0,6722.289
"8151",74,77256.36,0,1,7509.204
"8152",36,39873.6,0,1,8709.567
"8153",79,54646.99,0,0,8512.434
"8154",35,37427.69,0,0,7385.402
"8155",85,62477.66,0,0,7098.017
"8156",75,16739.45,0,0,8029.773
"8157",18,48852.77,0,0,8279.382
"8158",65,10519.19,0,0,5101.405
"8159",34,50442.23,0,1,6981.166
"8160",81,161475.9,0,1,7569.57
"8161",26,15404.09,0,1,6037.44
"8162",83,27198.26,0,0,7723.783
"8163",76,38073.65,0,1,6979.215
"8164",55,52191.74,0,1,8495.589
"8165",68,60841.89,1,0,7300.934
"8166",64,55154.45,0,0,7849.354
"8167",72,74693.23,1,0,7040.932
"8168",38,40098.65,0,0,7037.049
"8169",47,12721.11,0,1,6394.041
"8170",74,14660.68,0,1,7635.583
"8171",87,47192.54,0,0,6816.328
"8172",21,49669.47,0,0,7631.215
"8173",21,11464.81,0,0,7501.208
"8174",27,76390.47,0,0,8351.689
"8175",68,32479.25,0,0,6175.23
"8176",58,80599.49,0,0,8138.371
"8177",77,19544.21,0,1,7458.795
"8178",40,5089.59,0,0,7656.167
"8179",81,33369.4,0,0,8260.41
"8180",88,38269.05,0,1,7677.568
"8181",57,49235.57,0,1,5421.007
"8182",64,36812.79,0,1,8532.279
"8183",52,10762.45,1,0,7381.186
"8184",53,46117.66,1,0,6472.955
"8185",60,39307.61,0,1,7555.452
"8186",38,41036.93,0,1,8308.724
"8187",43,16101.09,0,0,6971.639
"8188",47,66769.26,0,0,5625.067
"8189",80,8032.5,1,0,5799.458
"8190",30,2538.72,0,1,6184.241
"8191",80,4569.07,0,1,8199.401
"8192",87,55867.55,0,0,7893.743
"8193",38,15264.09,0,0,7833.56
"8194",57,19651.1,0,0,7143.28
"8195",33,40493.34,0,1,8403.462
"8196",42,18206.01,1,1,7800.031
"8197",47,48304.92,0,0,6237.975
"8198",19,11793.18,0,0,6932.165
"8199",26,65953.06,0,0,6374.319
"8200",74,32461.03,1,1,7119.366
"8201",67,76347.99,0,1,7930.292
"8202",30,44019.13,0,0,8308.883
"8203",24,11446.54,0,0,8253.951
"8204",41,45107.18,0,1,8116.579
"8205",56,22892.96,0,0,6944.136
"8206",66,12786.25,0,0,6728.709
"8207",44,12713.19,1,0,7600.476
"8208",40,27004.42,0,0,5309.137
"8209",39,39334.2,0,0,6451.733
"8210",21,45265,0,1,8433.186
"8211",73,16590.76,0,1,7544.75
"8212",47,4418.46,1,0,7232.042
"8213",69,25063.67,0,1,8667.191
"8214",42,66449.23,0,0,7124.946
"8215",82,19866.61,0,1,7728.203
"8216",41,27438.15,0,1,6126.854
"8217",80,18640.61,1,1,8176.184
"8218",35,7698.42,0,1,6368.672
"8219",69,84549.32,1,0,5871.885
"8220",19,18490.85,0,1,8395.331
"8221",54,32877.71,0,0,7636.601
"8222",52,35978.79,0,1,7970.577
"8223",59,50624.59,0,0,7845.588
"8224",51,28548.58,0,1,8112.353
"8225",48,9539.29,0,1,8225.653
"8226",72,42643.54,0,1,7072.445
"8227",36,84521.49,0,0,6667.841
"8228",77,27550.14,0,1,7897.26
"8229",32,22476.75,0,0,7718.055
"8230",35,44754.44,0,1,7818.549
"8231",33,53997.77,0,0,8531.601
"8232",35,22195.81,0,0,6372.497
"8233",51,86068.19,0,0,8108.554
"8234",24,40465.87,0,0,8289.565
"8235",79,26926.58,0,0,7506.076
"8236",50,41827.65,0,0,8012.123
"8237",45,28260.28,0,0,5847.743
"8238",25,36437.88,0,0,6253.797
"8239",70,28531.31,0,1,8325.705
"8240",22,50296.14,0,0,7887.967
"8241",41,28131.19,0,1,7105.983
"8242",86,19763.77,0,1,6986.365
"8243",61,108271.3,1,1,6934.985
"8244",28,39252.15,0,1,8057.748
"8245",67,29684.18,0,0,7032.002
"8246",50,35985.48,0,0,7114.679
"8247",88,8112.28,0,0,6871.646
"8248",64,30261.08,1,0,8586.912
"8249",31,41585.77,0,0,6712.964
"8250",49,8444.44,1,0,8420.515
"8251",46,40061.15,0,1,7293.068
"8252",81,54812.76,0,0,7433.753
"8253",31,4835.49,1,0,7401.182
"8254",34,34889.21,0,1,6737.435
"8255",20,17701.84,0,0,7919.401
"8256",88,22856.31,0,1,7441.387
"8257",58,75786.23,0,1,7262.502
"8258",19,66374.03,0,0,7430.132
"8259",35,87031.91,1,0,5796.167
"8260",22,94301.2,0,0,7421.473
"8261",37,75466.7,0,0,7276.491
"8262",40,4396.12,1,0,7520.635
"8263",80,47516.8,0,1,7654.734
"8264",50,18584.08,0,0,8286.746
"8265",45,35980.83,0,1,8149.941
"8266",83,82628.22,0,1,6948.314
"8267",50,13347.46,0,1,8045.721
"8268",18,23430.95,1,1,8353.706
"8269",30,14425.74,0,1,7095.315
"8270",73,31156.72,0,1,7231.641
"8271",25,43945.56,0,0,8001.278
"8272",43,69823.96,0,1,7328.616
"8273",70,24596.25,0,0,7526.653
"8274",29,93909.35,0,1,6633.834
"8275",71,99641.74,0,0,7368.014
"8276",88,31023.84,0,1,6327.908
"8277",68,8782.91,0,1,7229.055
"8278",36,29008.67,0,0,7566.512
"8279",47,18790.62,0,1,8126.889
"8280",81,15590.87,0,1,6892.272
"8281",29,89686.73,0,0,7760.891
"8282",73,55065.26,0,0,7224.823
"8283",87,47482.02,0,0,6677.249
"8284",82,60028.11,0,0,8180.719
"8285",31,46376.48,0,0,6814.828
"8286",71,31089.17,0,0,5612.595
"8287",84,6439.4,0,1,7492.712
"8288",77,46698.43,0,1,8246.689
"8289",66,43820.11,0,0,6912.351
"8290",19,51239.47,0,1,7570.352
"8291",37,23873.26,0,0,5928.481
"8292",40,21336.89,0,1,7330.145
"8293",65,36224.01,0,0,6407.2
"8294",88,43101.73,0,1,8170.112
"8295",33,84173.75,0,1,7008.385
"8296",62,66999.11,0,1,7871.53
"8297",66,34706.73,0,0,7860.635
"8298",43,14976.92,0,1,7829.851
"8299",85,37938.37,0,0,6445.128
"8300",50,57890.63,0,1,7042.859
"8301",66,5080.38,0,1,8222.441
"8302",46,24565.03,1,0,7737.236
"8303",74,79475.73,0,1,7529.98
"8304",79,11345.49,0,0,6276.963
"8305",73,51740.54,1,1,6656.605
"8306",58,24308.51,0,0,7941.3
"8307",61,33052.22,0,1,8351.855
"8308",27,30846.89,0,1,7755.664
"8309",65,39669.06,0,1,5548.668
"8310",73,82161.13,0,0,6580.895
"8311",61,55005.43,0,1,7958.855
"8312",70,13129.64,0,1,6581.599
"8313",33,30913.35,0,1,5462.495
"8314",66,62625.81,0,1,8653.891
"8315",19,48486.07,0,1,8414.664
"8316",51,5849.72,0,0,7250.693
"8317",51,10454.96,0,1,6120.636
"8318",57,51140.08,1,0,7765.938
"8319",64,50725.89,1,1,6447.152
"8320",88,23789.88,0,1,7597.148
"8321",28,4718.71,0,0,8495.473
"8322",64,24384.56,0,0,6432.252
"8323",80,90732.91,0,0,6843.093
"8324",52,14354.65,0,0,7447.03
"8325",33,13033.54,0,0,8094.85
"8326",64,40272.41,1,0,7661.406
"8327",88,13615.74,0,1,6073.388
"8328",28,166048.5,0,0,8318.775
"8329",44,66358.21,0,1,7133.591
"8330",33,7429.36,1,1,8829.617
"8331",84,26804.6,1,0,6372.135
"8332",52,17564.76,1,0,7928.285
"8333",21,36795.73,0,0,7628.77
"8334",20,23864.38,0,1,7581.033
"8335",39,18915.24,0,1,6973.116
"8336",32,23535.64,0,0,6235.078
"8337",60,148558.9,0,1,7026.241
"8338",52,43419.38,0,1,7163.59
"8339",46,23057.1,1,1,6855.243
"8340",70,20994.67,1,0,6922.206
"8341",73,28278.52,0,1,6423.686
"8342",70,20463.51,0,1,6398.584
"8343",76,25490.07,0,0,6178.044
"8344",38,11068.33,1,1,7099.898
"8345",66,59314.13,0,0,7426.082
"8346",57,92410.47,0,1,7296.034
"8347",49,58887.6,1,1,6640.367
"8348",31,32963.92,0,1,7423.34
"8349",26,35843.3,0,1,7757.433
"8350",74,22618.16,0,1,7866.48
"8351",64,20012.7,1,0,7153.678
"8352",58,44686.86,0,0,7336.962
"8353",49,25078.63,0,0,8437.643
"8354",72,39904.25,0,0,8416.452
"8355",71,11942.51,0,0,8401.237
"8356",79,35740.53,0,1,7853.853
"8357",45,33987.73,0,0,8211.087
"8358",81,27079.25,0,1,8429.958
"8359",44,24035.75,0,1,8042.58
"8360",37,22629.12,0,1,8366.662
"8361",23,52006.06,0,0,6877.134
"8362",71,23216.74,0,0,7892.655
"8363",26,13734.95,0,0,7983.287
"8364",76,79305.84,1,0,6938.589
"8365",78,12522.48,0,0,7927.993
"8366",64,14195.71,0,1,8288.843
"8367",26,26938.38,1,1,6667.815
"8368",57,23335.61,1,1,5816.417
"8369",23,24992.13,0,0,5560
"8370",78,98515.16,0,0,8157.484
"8371",41,64724.97,0,0,6329.473
"8372",69,20506.94,0,0,6273.506
"8373",68,18535.11,0,0,8298.306
"8374",21,14866.87,0,0,6929.206
"8375",66,57611.91,1,1,6238.894
"8376",51,33713.99,0,1,6868.424
"8377",87,31850.8,0,0,7803.946
"8378",47,44251.03,0,1,7012.804
"8379",49,25818.86,0,1,8167.045
"8380",56,55293.48,1,0,8052.571
"8381",56,69776.43,0,0,8085.116
"8382",70,111193.9,0,0,6994.844
"8383",51,17941.43,0,1,6507.958
"8384",60,71997.72,0,1,5523.305
"8385",21,61393.54,0,0,7050.191
"8386",22,25663.09,0,1,8223.901
"8387",19,207249.1,0,0,7640.105
"8388",22,55150.55,0,0,7495.51
"8389",22,50279.15,1,0,7400.187
"8390",77,69058.14,0,0,8284.468
"8391",76,21613.18,0,1,8644.994
"8392",36,103545.2,0,0,7175.968
"8393",35,9071.62,0,1,7892.558
"8394",57,16717.69,0,1,6827.07
"8395",20,8310.57,0,1,7264.793
"8396",65,43481.99,0,0,6605.76
"8397",19,47631.18,0,1,8772.854
"8398",86,9739.03,0,1,8487.192
"8399",71,57211.56,0,0,6563.167
"8400",22,85726.95,0,1,8755.54
"8401",86,43388.88,0,1,7831.292
"8402",75,10000.51,0,0,8377.346
"8403",30,16223.64,0,1,6112.261
"8404",80,7979.35,0,0,7870.165
"8405",43,10755.9,0,1,5987.259
"8406",51,22200.65,1,1,7953.549
"8407",62,39036.61,1,1,7130.003
"8408",42,37187.1,1,0,8110.938
"8409",75,63786.07,0,0,6508.688
"8410",77,36159.2,1,1,7597.584
"8411",25,7874.03,0,0,5958.122
"8412",68,34028.55,0,0,7316.379
"8413",75,46274.54,0,0,6580.13
"8414",60,26857.06,0,1,6947.614
"8415",73,86514.63,0,0,7719.378
"8416",38,32708.97,0,0,8358.986
"8417",44,43920.01,0,1,7250.225
"8418",45,15474.58,0,0,8352.782
"8419",62,22128.52,0,1,6440.74
"8420",33,36381.32,1,0,8542.722
"8421",41,13635.27,0,0,7065.201
"8422",36,43991.88,0,1,6600.616
"8423",43,72924.06,1,0,6593.883
"8424",74,33945.93,0,1,8328.079
"8425",60,40136.28,0,0,8160.481
"8426",83,25591.12,0,0,6260.706
"8427",70,58838.29,0,1,6233.808
"8428",62,52067.49,0,1,5746.315
"8429",73,96145.76,0,1,7389.134
"8430",86,21707.4,0,0,5258.099
"8431",52,129316,0,1,7584.945
"8432",25,20815.15,1,1,5842.892
"8433",80,64367.64,0,1,7854.326
"8434",27,15828.83,0,1,7803.619
"8435",41,17870.99,0,0,7214.136
"8436",58,25634.77,0,0,7718.038
"8437",47,39861.89,1,1,6864.736
"8438",36,53648.92,0,1,7766.483
"8439",37,6189.99,0,0,8254.833
"8440",44,14449.71,0,0,7358.314
"8441",81,34004.24,0,0,7760.577
"8442",50,23374.25,0,0,7163.142
"8443",21,30311.42,0,0,8086.978
"8444",52,24340.86,1,1,5468.468
"8445",22,80896.36,0,1,8387.796
"8446",55,39163.32,0,1,7702.602
"8447",29,88869.82,0,0,6764.292
"8448",37,57025.95,0,0,5497.522
"8449",49,35174.31,0,1,6927.382
"8450",59,106742.2,0,1,7230.672
"8451",37,26464.22,0,1,8509.799
"8452",65,46083.95,0,0,7623.615
"8453",35,4993.83,0,0,6342.915
"8454",35,7484.62,0,0,7922.169
"8455",26,109056.4,0,1,5783.171
"8456",61,19292.77,0,1,6188.306
"8457",18,18876.28,0,0,7005.272
"8458",58,51037.88,0,0,7093.375
"8459",45,29936.31,0,0,6809.256
"8460",40,26856.13,1,0,6238.748
"8461",40,32539.58,0,1,7535.216
"8462",21,38951.88,0,0,6244.22
"8463",76,19522.46,0,0,8049.452
"8464",67,32022.09,1,1,7098.286
"8465",46,20493.06,0,1,7274.295
"8466",83,89963.46,0,0,6022.597
"8467",31,45970.08,0,0,6733.168
"8468",83,43362.17,0,1,6277.911
"8469",71,41295.36,0,1,7099.048
"8470",88,20561.78,0,0,7431.414
"8471",27,14833.68,0,0,6698.161
"8472",18,2281.74,0,1,5505.209
"8473",42,14560.3,0,1,6704.24
"8474",50,24470.72,1,1,7367.243
"8475",69,99782.13,0,1,6853.834
"8476",46,19038.89,0,0,7179.573
"8477",21,40521.58,0,0,7693.922
"8478",85,33253.15,0,0,7859.365
"8479",76,14145.38,0,0,7871.676
"8480",36,15734.13,0,0,5898.707
"8481",67,37319.3,0,1,6667.059
"8482",82,72322.11,0,1,7955.754
"8483",31,68140.74,0,0,7415.399
"8484",51,18216.7,0,0,7213.419
"8485",21,21023.13,1,1,8923.822
"8486",37,102830.2,0,1,7818.717
"8487",71,9760.18,0,1,8013.186
"8488",49,30251.46,1,1,8804.363
"8489",27,64130.23,0,0,8297.888
"8490",73,41719.24,0,1,7604.406
"8491",78,21441.88,0,0,7423.682
"8492",78,31842.3,0,0,8023.588
"8493",25,59937.69,0,1,8634.807
"8494",75,20906.87,0,0,8813.276
"8495",68,51877.33,0,0,6859.474
"8496",70,104389.9,0,0,8428.967
"8497",21,17029.12,0,1,6840.294
"8498",51,39618.37,0,0,6449.696
"8499",59,49799.95,0,0,5918.653
"8500",71,37272.47,0,0,6799.673
"8501",31,65728.23,0,0,6879.655
"8502",59,42360.39,0,1,8409.188
"8503",18,59922.04,0,1,7354.611
"8504",75,44791.94,0,1,6599.06
"8505",51,74062.14,0,0,5694.348
"8506",54,33429.13,0,1,7733.979
"8507",73,39360.31,0,0,8109.808
"8508",72,24136,0,1,7267.072
"8509",74,41915.39,1,1,7713.188
"8510",71,66796.31,1,1,8089.924
"8511",45,8058.71,0,1,7530.084
"8512",72,57594.26,0,1,7031.15
"8513",84,1392.23,0,1,7540.61
"8514",32,20035.38,0,1,8062.175
"8515",40,28669.19,0,0,5820.744
"8516",46,30313.05,0,0,6697.981
"8517",58,18788.67,0,0,7280.951
"8518",50,98042.49,0,1,7959.698
"8519",61,6268.08,1,0,8490.12
"8520",88,102878.5,0,0,6988.136
"8521",26,61284.88,1,0,8090.213
"8522",20,14150.35,0,0,7005.73
"8523",84,19479.99,1,0,8005.661
"8524",32,86012.05,0,0,8038.268
"8525",77,30836.91,0,1,7594.426
"8526",27,12260.53,0,0,6851.906
"8527",74,25777.49,0,1,8428.704
"8528",85,59334.14,0,1,7282.227
"8529",30,18617.97,0,0,8818.58
"8530",38,186752,0,0,8185.689
"8531",58,33226.61,0,0,7413.521
"8532",50,2950.09,1,0,7905.41
"8533",80,30445.43,1,0,7892.07
"8534",72,60887.97,0,0,7629.267
"8535",22,44885.74,0,1,6765.863
"8536",84,41477.92,0,1,6099.98
"8537",81,11279.02,1,0,7347.941
"8538",20,32444.73,0,1,7970.37
"8539",19,3308.82,0,1,8830.243
"8540",34,18585.04,0,1,5335.433
"8541",77,70962.17,0,0,8509.886
"8542",41,29017.06,0,1,7920.032
"8543",57,27720.02,0,1,6048.035
"8544",84,15820.64,0,0,8146.802
"8545",42,80014.33,0,1,7351.976
"8546",61,67223.8,0,0,7688.927
"8547",85,13067.34,0,0,7103.972
"8548",34,25684.57,0,1,7373.739
"8549",80,78823.6,1,1,7582.66
"8550",27,35625.13,0,1,7518.128
"8551",61,32012.23,0,0,8069.469
"8552",49,40390.06,0,0,7162.385
"8553",25,65840.2,1,0,8187.253
"8554",45,43706.12,0,1,7907.01
"8555",30,112238.7,0,1,7631.36
"8556",61,32802.56,0,0,7454.55
"8557",48,21390.79,0,0,7512.847
"8558",50,57290.12,0,1,7257.519
"8559",59,10422.22,0,0,6955.454
"8560",43,11724.45,0,1,8000.616
"8561",87,12059.99,0,1,8412.918
"8562",31,69131.93,0,0,6802.479
"8563",74,52512.38,1,1,7000.655
"8564",22,46046.77,0,0,8637.909
"8565",77,26391.74,1,0,8018.896
"8566",54,24865.06,0,0,8437.948
"8567",25,29888.92,0,0,8380.761
"8568",55,79349.52,1,1,7008.354
"8569",52,22594.97,0,1,7037.126
"8570",64,41504.4,1,1,6901.159
"8571",19,40632.81,0,0,7125.269
"8572",72,17239.83,1,0,7708.799
"8573",42,90100.06,0,1,7045.503
"8574",69,39211.15,0,1,7542.127
"8575",75,14716.82,0,1,7621.985
"8576",82,81485.96,0,1,6477.506
"8577",33,84577.86,1,1,7442.123
"8578",77,12601.91,0,0,7322.333
"8579",54,56628.05,0,1,7648.891
"8580",29,11467.38,1,1,8162.636
"8581",24,39858.95,0,1,7352.866
"8582",28,20515.94,0,1,7415.679
"8583",74,109369.4,0,0,5840.024
"8584",66,79198.08,0,1,7105.328
"8585",79,20998.99,1,0,6489.642
"8586",45,34722.71,0,0,7848.912
"8587",36,125124.6,0,0,7878.448
"8588",51,2248.49,0,0,7488.377
"8589",34,36917.53,0,0,8272.392
"8590",53,10223.53,0,1,7753.195
"8591",41,56285.66,0,0,7793.679
"8592",24,46715.02,0,1,8645.661
"8593",89,29002.24,0,0,7840.315
"8594",53,40562.34,0,0,7015.829
"8595",68,8500.96,0,1,8158.715
"8596",78,26253.03,0,0,7049.644
"8597",39,11590.54,0,1,5210.788
"8598",64,45641.7,0,0,7802.736
"8599",76,203774.6,0,0,7821.565
"8600",36,84073.5,0,0,7349.086
"8601",25,13006.23,0,0,5948.717
"8602",75,18763.63,0,0,5448.717
"8603",40,76997.67,0,0,6446.012
"8604",34,17190.69,0,1,7276.767
"8605",26,67495.26,1,1,6634.334
"8606",68,29751.57,1,1,6634.368
"8607",73,24606.64,0,1,6683.22
"8608",22,77706.52,0,1,8037.397
"8609",59,33683.66,0,1,6729.931
"8610",80,94807.9,0,1,8061.335
"8611",54,28756.89,0,0,8506.29
"8612",31,13532.3,0,0,7070.549
"8613",26,67097.97,0,0,6385.488
"8614",80,83821.97,0,0,7739.509
"8615",28,27314.88,0,0,6050.932
"8616",53,44335.92,0,0,7090.653
"8617",72,51751.6,0,0,8548.996
"8618",71,15074.32,0,0,6978.762
"8619",37,64985.44,0,1,6489.011
"8620",23,74556.07,0,0,7742.848
"8621",84,48100.34,0,0,5759.243
"8622",19,24062.41,1,1,6128.683
"8623",74,3876.13,0,0,7245.591
"8624",19,72455.05,1,1,7351.563
"8625",61,28719.07,0,0,7791.077
"8626",53,136682.8,0,1,7926.46
"8627",79,6167.72,1,0,7548.134
"8628",67,93647.04,0,1,8041.072
"8629",76,6321.52,0,1,8191.169
"8630",38,13337.93,0,0,7320.948
"8631",65,7791.05,0,1,7765.7
"8632",46,1821.62,0,0,7445.054
"8633",47,90381,0,1,6526.897
"8634",30,6957.28,1,0,8788.369
"8635",61,21136.06,0,0,8336.618
"8636",60,10032.79,0,1,6715.764
"8637",24,18716.73,1,0,7709.933
"8638",55,22057.23,0,0,7153.687
"8639",63,64693.31,1,0,7925.579
"8640",56,112104.8,0,0,7932.76
"8641",65,24727.47,0,0,7891.304
"8642",55,51138.49,0,0,7988.049
"8643",47,26888.57,0,0,5221.994
"8644",25,40175.24,0,0,6773.2
"8645",50,47616.64,1,1,8086.624
"8646",49,39586.79,0,1,8506.612
"8647",19,56054.25,0,0,6541.5
"8648",20,49443.55,0,1,6087.071
"8649",68,22650.26,0,1,6768.721
"8650",87,44787.19,0,0,6994.074
"8651",36,20902.82,0,0,6987.367
"8652",33,2728.6,0,1,6852.731
"8653",55,65530.69,0,1,6146.365
"8654",50,12427.52,0,0,6284.494
"8655",36,88063.56,0,1,6957.842
"8656",47,5538.54,1,1,7587.209
"8657",33,24665.55,0,1,7146.532
"8658",57,34187.2,0,1,7445.464
"8659",60,493.04,0,0,8265.742
"8660",66,39778.61,0,1,8159.893
"8661",74,124567.2,1,0,6143.839
"8662",85,13886.62,0,1,7324.351
"8663",29,52337.64,0,0,5828.202
"8664",55,10434.71,0,1,8193.191
"8665",85,57877.54,0,1,7728.716
"8666",78,21048.22,0,0,6918.646
"8667",87,23480.93,0,1,6320.483
"8668",26,16568.97,0,1,7091.65
"8669",26,26147.25,0,1,6839.653
"8670",21,37255.76,0,1,6748.143
"8671",30,16369.9,1,1,8305.2
"8672",79,14644,0,1,7452.528
"8673",84,67281.1,0,1,8042.102
"8674",26,23525.44,0,0,8127.543
"8675",73,67110.62,0,1,7897.825
"8676",77,35136,0,0,8255.254
"8677",62,40980.85,0,0,8264.104
"8678",29,27659.41,1,0,7143.831
"8679",46,102490.1,0,0,7147.7
"8680",51,11656.51,0,0,6235.134
"8681",69,65624.89,0,0,8301.069
"8682",42,41065.83,0,0,7194.307
"8683",51,66812.12,1,0,6419.535
"8684",20,15449.05,0,1,8642.292
"8685",74,58704.98,0,1,7680.575
"8686",36,9239.14,0,0,8466.921
"8687",28,56113.46,1,1,7594.724
"8688",72,9320.88,0,1,7917.064
"8689",39,60481.26,0,1,7571.593
"8690",82,23086.25,0,1,7524.302
"8691",65,62783.68,0,0,7656.181
"8692",52,64761.04,0,1,7684.387
"8693",39,7831.15,0,0,7388.896
"8694",44,48068.12,0,1,6016.294
"8695",59,61313.42,0,0,8191.355
"8696",69,56829.81,0,1,7333.708
"8697",61,37584.75,0,1,7654.855
"8698",57,69763.18,1,0,7266.253
"8699",28,93885.41,0,1,7216.056
"8700",73,82440.65,0,0,7606.168
"8701",18,5676.09,0,0,7643.475
"8702",35,4671.93,0,1,7196.184
"8703",39,123811.1,1,1,7260.743
"8704",85,72859.73,0,1,6943.694
"8705",27,28835.96,0,0,7407.719
"8706",78,35872.49,0,0,5420.064
"8707",38,28380.75,0,1,8860.6
"8708",70,64447.71,0,0,6253.736
"8709",49,23371.29,0,0,6670.703
"8710",51,72198.35,0,0,8452.987
"8711",85,55989.98,0,1,7393.169
"8712",30,7523.06,0,1,7371.727
"8713",80,48360.77,0,0,7736.932
"8714",20,22653.93,0,0,5211.629
"8715",19,61709.97,0,1,7538.775
"8716",69,15233.27,0,1,7655.977
"8717",43,51132.09,0,0,7689.318
"8718",88,58326.95,1,0,7855.336
"8719",45,11174.95,1,1,7278.096
"8720",52,29573.06,0,0,7484.967
"8721",46,12425.65,0,0,7363.274
"8722",72,63352.91,0,0,7377.201
"8723",30,57012.55,0,0,7781.58
"8724",79,52267.65,0,1,5327.042
"8725",32,57897.84,0,1,8226.749
"8726",61,87641.69,0,0,7725.54
"8727",72,7763.15,0,1,7976.451
"8728",40,51152.44,1,1,8109.04
"8729",75,6525.86,0,0,7346.847
"8730",23,56663.22,0,0,7554.244
"8731",32,26083.28,0,1,6792.778
"8732",42,38305.6,0,1,5764.417
"8733",19,44722.37,0,1,7305.868
"8734",86,108513.9,0,1,5259.66
"8735",46,12855.61,0,1,7678.181
"8736",49,26119.09,0,0,7590.544
"8737",44,28044.6,0,1,5985.588
"8738",46,31940.91,0,1,7784.823
"8739",47,27751.8,0,0,7334.024
"8740",30,25790.49,0,1,6797.68
"8741",27,39398.2,0,1,7851.361
"8742",84,10768.17,1,0,7170.664
"8743",83,19204.17,1,1,6651.424
"8744",36,15831.47,0,0,8118.091
"8745",46,15397.71,0,0,5400.793
"8746",40,25817.48,0,1,7370.145
"8747",73,37692.13,0,0,7456.566
"8748",87,28129.54,1,1,6934.838
"8749",46,10501.67,0,1,6346.076
"8750",79,25431.9,0,0,6293.36
"8751",57,88445.86,1,1,7137.737
"8752",85,56453.98,1,0,7596.126
"8753",81,30061.8,0,0,5290.491
"8754",37,26505.74,0,1,6781.335
"8755",41,50794.63,0,0,8198.126
"8756",61,50446.21,0,0,7684.444
"8757",78,27682.34,0,0,6767.433
"8758",80,29547.89,0,1,7362.713
"8759",63,21922.15,0,1,6093.14
"8760",38,13917.57,0,0,7367.297
"8761",40,47297.19,0,0,8502.501
"8762",24,32407.63,1,0,5932.193
"8763",86,11050.73,0,0,8231.017
"8764",26,9696.49,1,0,8268.828
"8765",71,20393.3,0,0,7646.856
"8766",43,44544.28,1,1,7940.119
"8767",33,21449.75,0,0,5149.436
"8768",32,26541.37,0,0,7210.452
"8769",29,69861.75,0,1,7080.116
"8770",65,13179.07,0,1,6478.374
"8771",74,70710.87,0,0,8504.533
"8772",59,9097.3,0,1,7674.981
"8773",60,94515.08,0,0,8155.569
"8774",40,25691.53,0,0,7020.868
"8775",28,65847.58,0,1,5737.656
"8776",88,21199.03,0,0,7626.563
"8777",88,75948.4,0,0,6317.098
"8778",26,17865.65,0,1,7864.546
"8779",69,60583.94,0,0,7077.155
"8780",62,40543.53,0,1,8357.73
"8781",55,39901.27,0,1,6750.797
"8782",42,42416.87,0,1,7166.22
"8783",35,23859.13,0,1,8620.474
"8784",69,26479.39,0,0,7748.57
"8785",24,47378.61,1,0,6319.268
"8786",23,53847.04,0,1,8246.786
"8787",82,69747.54,1,1,7703.857
"8788",89,23382.32,1,0,8397.225
"8789",18,80937.85,0,1,6717.155
"8790",19,33642.39,0,1,6535.204
"8791",79,25873.87,0,0,5871.794
"8792",86,16655.47,0,0,8265.547
"8793",25,43233.13,0,0,6374.88
"8794",53,104560.2,0,1,6832.897
